feature_set,sleep_feature,cv_id,n_test,r2
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,7,367,-0.16013491861697826
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,8,368,-0.21520524596398927
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,9,367,-0.12113593697850034
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,10,367,-0.1685234850166366
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,11,367,-0.14136386277012547
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,12,368,-0.16274206153838322
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,13,367,-0.09271465697598802
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,14,367,-0.19660952969513823
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,15,367,-0.15712446039039119
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,16,368,-0.13709034115107244
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,17,367,-0.19870637207350184
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,18,367,-0.14785060461684818
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,19,367,-0.12736551159018128
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,20,368,-0.1534161488505872
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,21,367,-0.10801361269316434
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,22,367,-0.12706959430170084
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,23,367,-0.10165372953376717
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,24,368,-0.11527489934194213
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,25,367,-0.19041364020284113
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,26,367,-0.08363427249120603
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,27,367,-0.11919384486688389
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,28,368,-0.04119172936069693
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,29,367,-0.11538714014664153
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,30,367,-0.11785314650571332
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,31,367,-0.181691362834985
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,32,368,-0.13014942854226796
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,33,367,-0.1444369388318365
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,34,367,-0.19679317412917308
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,35,367,-0.0857927686173543
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,36,368,-0.11675805509555581
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,37,367,-0.10571020176230395
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,38,367,-0.11470982992462009
diversity_features,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,39,367,-0.22775933004540594
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,0,225,-0.026598572496726813
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,1,225,-0.0989454389868003
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,2,224,-0.14135767825394208
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,3,224,0.03589963755176995
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,4,225,-0.11892784941996659
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,5,225,-0.10152940785834796
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,6,224,-0.1171183497367636
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,7,224,-0.15367893271396893
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,8,225,-0.1806318398514346
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,9,225,-0.03037462180628059
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,10,224,-0.04618576500292515
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,11,224,-0.14155462819285036
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,12,225,-0.13993677132435467
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,13,225,-0.07611161178838577
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,14,224,-0.06594813999206828
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,15,224,-0.17087566659264053
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,16,225,-0.030796376101065004
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,17,225,-0.07399073553395952
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,18,224,-0.068691325396526
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,19,224,-0.13917385695555629
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,20,225,-0.07725626228099336
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,21,225,-0.07077061538817109
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,22,224,-0.0990147355766855
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,23,224,-0.1256424138787513
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,24,225,-0.08045949359262616
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,25,225,-0.05821632095000995
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,26,224,-0.09744223905664384
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,27,224,-0.14016024228411172
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,28,225,-0.0011951762608128913
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,29,225,-0.041043291440439056
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,30,224,-0.0854541452607962
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,31,224,-0.06377807227468124
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,32,225,-0.07803478642060524
