feature_set,sleep_feature,cv_id,n_test,r2
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,13,225,-0.07385934111009496
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,14,224,-0.02916828628783308
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,15,224,0.05045944743430564
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,16,225,-0.047511111413742535
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,17,225,0.00813261718127789
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,18,224,0.004326431957013321
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,19,224,-0.0328421023717389
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,20,225,-0.06026461124789373
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,21,225,-0.018320893623455792
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,22,224,-0.07253399806694039
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,23,224,-0.11383415465872071
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,24,225,-0.021040882734486566
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,25,225,-0.04504919599325907
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,26,224,0.0018419899900998793
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,27,224,-0.046969135042812304
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,28,225,-0.08754714985100653
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,29,225,-0.02192875569287156
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,30,224,-0.03825863510231797
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,31,224,-0.05705248084757186
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,32,225,-0.008629159852463708
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,33,225,-0.11569390745482355
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,34,224,-0.048609041930457675
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,35,224,0.04986936668393882
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,36,225,-0.08091025059995727
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,37,225,0.02544287067027362
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,38,224,-0.0988802900028316
control_covariate_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,39,224,-0.03250345141754174
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,0,125,-0.10829693130445239
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,1,124,-0.06426512954634167
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,2,124,-0.0884779671051692
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,3,124,-0.1788879459269297
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,4,125,-0.11389400363768742
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,5,124,-0.29067669609618685
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,6,124,-0.18398600802645348
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,7,124,-0.14311981956377107
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,8,125,-0.10883248437215465
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,9,124,-0.15667103416982142
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,10,124,-0.042629859982019624
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,11,124,-0.09953908145249857
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,12,125,-0.14123438991363813
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,13,124,-0.16605429398288862
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,14,124,-0.03055082032937717
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,15,124,-0.08442649067925756
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,16,125,-0.13826795083761656
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,17,124,-0.3689135646829578
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,18,124,-0.07630202918193874
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,19,124,-0.009401446690588955
