feature_set,sleep_feature,cv_id,n_test,r2
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,29,367,-0.11775512344710304
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,30,367,-0.1607639473057727
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,31,367,-0.09149515493396088
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,32,368,-0.04436499746622058
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,33,367,-0.1013636180504518
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,34,367,-0.19007191816186042
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,35,367,-0.04783857732359165
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,36,368,-0.037141465969579235
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,37,367,-0.11655452844486658
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,38,367,-0.09347442229383263
clinical_features_log1p,sleep_efficiency_log1p_resid_rf_vendor_only_resid,39,367,-0.2186585036385178
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,0,368,-0.03783648124715344
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,1,367,-0.028158579595630506
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,2,367,-0.057326507037240626
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,3,367,-0.07678401587893702
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,4,368,-0.10596744229846378
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,5,367,-0.058661438568885726
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,6,367,-0.05859952410327529
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,7,367,-0.1049963266448748
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,8,368,-0.13467330097762908
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,9,367,0.007432806578778317
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,10,367,-0.09260282774868611
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,11,367,-0.041588419585731895
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,12,368,-0.09221907894911063
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,13,367,-0.02988023028959952
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,14,367,-0.08243999223560161
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,15,367,-0.057228015510333075
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,16,368,-0.05585526307682165
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,17,367,-0.10069834188664517
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,18,367,-0.029044755721202575
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,19,367,-0.07515158091734375
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,20,368,-0.07112303480505733
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,21,367,-0.07877914485764625
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,22,367,-0.05108950316609051
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,23,367,-0.023027803661450852
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,24,368,-0.017883500041840916
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,25,367,-0.07745699635403724
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,26,367,-0.04032980719734902
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,27,367,-0.125829222098627
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,28,368,-0.045514492844689336
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,29,367,-0.10223162798691843
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,30,367,-0.0791499992884952
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,31,367,-0.07107832248879387
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,32,368,-0.0424598825313216
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,33,367,-0.09255227651970377
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,34,367,-0.08142391948258165
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,35,367,-0.0403146079636596
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,36,368,-0.053545926090457385
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,37,367,-0.10238328139238129
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,38,367,-0.029996117288990876
clinical_features_log1p,sleep_minutesAfterWakeup_log1p_resid_rf_vendor_only_resid,39,367,-0.10219260307643996
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,0,225,-0.04944095447031405
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,1,225,-0.014744658931273413
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,2,224,-0.08103315688225399
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,3,224,0.00682298604754783
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,4,225,0.0011190831273847346
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,5,225,-0.01333974916324454
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,6,224,-0.08862432107974039
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,7,224,0.005090518670270994
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,8,225,-0.018641099584323584
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,9,225,0.028326603154284813
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,10,224,-0.012148506195691189
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,11,224,-0.049339854119541116
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,12,225,-0.07230787011788209
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,13,225,-0.0935931734291231
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,14,224,-0.03271516452863121
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,15,224,0.06253321315439941
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,16,225,-0.0007257784222540753
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,17,225,-0.03921272789847552
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,18,224,0.0025715656237952356
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,19,224,-0.05916066073526549
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,20,225,-0.024473349356114893
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,21,225,-0.024773623134186185
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,22,224,-0.006170600606173471
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,23,224,-0.10096584684079302
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,24,225,-0.030196795170839508
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,25,225,-0.014288112520159268
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,26,224,-0.020384408587223346
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,27,224,-0.04176847113857973
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,28,225,-0.009149088177247355
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,29,225,-0.07446075150277198
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,30,224,-0.05224284750203112
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,31,224,-0.04202952915754965
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,32,225,-0.007433819274098141
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,33,225,0.0061929815160531865
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,34,224,-0.07963307600446878
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,35,224,0.03316193323990568
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,36,225,0.006508887705407251
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,37,225,0.004016086368931804
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,38,224,-0.04975745716012203
clinical_features_log1p,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,39,224,-0.03105954114174292
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,0,125,-0.016234718805513193
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,1,124,-0.1375863334761096
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,2,124,0.009761268569970172
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,3,124,-0.07456328722018135
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,4,125,-0.06635826478854101
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,5,124,-0.10506098335956193
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,6,124,-0.11742512590614895
